id,name,domain,distance,authentication_provider
137738,California OPS - Observers,californiaops.instructure.com,,canvas
137737,California OPS - Students & Teachers,californiaops.instructure.com,,clever
132421,California Southern University,calsouthern.instructure.com,,saml
129962,California State University - Stanislaus,csustan.instructure.com,,saml
130466,California State University Bakersfield (CSUB),csub.instructure.com,,saml
140225,California State University Los Angeles ,calstatela.instructure.com,,saml
128136,California State University Northridge,canvas.csun.edu,,
136883,California State University San Marcos,csusm.instructure.com,,
136882,"California State University, East Bay (CSUEB)",csueb.instructure.com,,
133298,"California State University, Fullerton (CSUF)",csufullerton.instructure.com,,
129998,"California State University, Monterey Bay",csumb.instructure.com,,saml
136284,California Teachers Association (CTA),cta.instructure.com,,1
132852,California University of Science and Medicine,calmed.instructure.com,,saml
132616,California Western School of Law,cwsl.instructure.com,,SAML
130930,Callaghan College (Parents),callaghan.instructure.com,,canvas
127810,Callaghan College (Staff and Students),callaghan.instructure.com,,microsoft
138064,Caloundra City Private School,ccpsqld.instructure.com,,
134268,Caltech,caltech.instructure.com,,saml
128287,Calvary Bible College and Theological Seminary,calvary.instructure.com,,
136816,Calvary Christian High School,calvarychs.instructure.com,,google
138068,Calvary Christian High School (parent),calvarychs.instructure.com,,canvas
128288,Calvary University,calvary.instructure.com,,
127594,Calvert Education,login.calverteducation.com,,
126508,Calvin Seminary,cts.instructure.com,,
128745,Camas Valley School Dist 21,camasvalley.instructure.com,,
131489,Cambridge Academy of Dental Implantology,cadi.instructure.com,,canvas
135991,Cambridge College,ccg.instructure.com,,2169
127588,Cambridge Education Group,ceg.instructure.com,,
138433,Cambridge Education Group Digital,mycampus.instructure.com,,
133726,Cambridge Primary (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133506,Cambridge Primary (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
140142,Cambridge University Press,canvas.learnonline.cam.ac.uk,,
139750,Camden County College,camdencc.instructure.com,,
132738,Camden County Schools (NC) - Students/Teachers,ccsnc.instructure.com,,saml
134999,Camden County Schools (NC)- Parents,ccsnc.instructure.com,,canvas
138055,Camden Haven High School,camdenhaven.instructure.com,,
130388,Camden High School,camden.instructure.com,,
137264,Camdenton School District F3 - Student and Teachers,camdentonschools.instructure.com,,saml
128769,Camdenton School District R3 - Parents,camdentonschools.instructure.com,,canvas
128765,Camp Australia,campaustralia.instructure.com,,
133727,Campania District School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133507,Campania District School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
138409,Campbell County High School TN,campbellcounty.instructure.com,,saml
134595,Campbell County Public Schools - VA,ccps.instructure.com,,
133728,Campbell Street Primary (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133508,Campbell Street Primary (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
133729,Campbell Town District High School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133509,Campbell Town District High School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
134632,Campbell Union High School District (Parents/Guardians) ,cuhsd.instructure.com,,canvas
133034,Campbell Union High School District (Students/Teachers),cuhsd.instructure.com,,saml
132130,Campus EtreProf,campus.etreprof.fr,,openid_connect
137838,Campus Por Talento Digital,campusportalentodigital.fundaciononce.es,,
126509,CampusNorth,campusnorth.instructure.com,,
139797,Canadian All Care College,cacc.instructure.com,,
132844,Canadian Labour Congress,canadianlabour.instructure.com,,canvas
132030,Canadian Valley Technology Center - CV Tech,cvtech.instructure.com,,new auth 
140116,Canadian Valley Technology Center - Google Login,cvtech.instructure.com,,saml
139544,Canal Winchester Local - Parents/Guardians ,cwls.instructure.com,,canvas
139543,Canal Winchester Local - Teachers/Students ,cwls.instructure.com,,saml
140856,Canine Behaviour College,caninebehaviourcollege.instructure.com,,
138161,Canine Conditioning Coach,canineconditioningcoach.instructure.com,,1
140980,Canterbury Institute of Management,elearn.ciom.edu.au,,
128724,Canton Academy,cantonacademy.instructure.com,,
134074,Canton College Preparatory School,accelschoolsonlineoh.instructure.com,,
139899,Cantwell-Sacred Heart of Mary High School College Preparatory,cshm.instructure.com,,
137734,Canvas Data,canvasdata.instructure.com,,
140143,Canvas Data,corehighered.instructure.com,,1
137836,Canvas Data 2 Public Sandbox,canvasdata2.instructure.com,,
132991,Canvas Implementation APAC,apaccs.instructure.com,,canvas
139872,Canvas Latam SSO,ggonzalez.instructure.com,,142
137984,Canvas Latam University,ggonzalez.instructure.com,,1
135154,Canvas Onboarding,canvasonboarding.instructure.com,,
139869,CanvasCon Melbourne 2024,canvascon-melbourne-2024.instructure.com,,
137501,CanvasDataSupport,canvasdatasupport.instructure.com,,
129447,Canyon Grove Academy,canyongrove.instructure.com,,saml
126510,Canyons School District,canyons.instructure.com,,
139965,Canyons School District PD,csdpd.instructure.com,,ldap
137157,Capacity Plus,ntchristianschools.instructure.com,,canvas
133730,Cape Barren Island School (Tas) - Parents/Carers,canvas.education.tas.gov.au,,openid_connect
133510,Cape Barren Island School (Tas) - Students/Teachers,canvas.education.tas.gov.au,,saml
139768,Cape Fear Community College (CFCC),cfcc.instructure.com,,
135164,Capistrano Unified,capousd.instructure.com,,saml
135165,Capistrano Unified Parent,capousd.instructure.com,,canvas
140193,Capistrano Valley Christian School,cvcs.instructure.com,,1
140762,Capital Area Regional Training Academy,ebrso.instructure.com,,
135135,Capital Area School for the Arts Charter School,casa-arts.instructure.com,,
129300,Capital City Public Charter School,ccpcs.instructure.com,,google
134075,Capital Collegiate Preparatory Academy,accelschoolsonlineoh.instructure.com,,
128084,Capital Education,virtualcampus.instructure.com,,
137556,Capital University,capital.instructure.com,,SAML
139741,Capitol Technology University,captechu.instructure.com,,saml
135454,Capslock,capslock.instructure.com,,
136918,Carbal Medical Service,carbal.instructure.com,,
132716,Carbon County School District #1,crb1.instructure.com,,
129799,Carbon School District - Parent,carbon.instructure.com,,canvas
129798,Carbon School District - Student/Teacher,carbon.instructure.com,,saml
126512,Carbon-Lehigh Intermediate Unit,cliu21.instructure.com,,
140610,Cardinal Gibbons High School Fort Lauderdale,cghsfl.instructure.com,,103
140611,Cardinal Gibbons High School Fort Lauderdale (Parents & Guardians),cghsfl.instructure.com,,1
139969,Cardinal Heating and Air Conditioning,cardinalhvac.instructure.com,,canvas
128040,Cardinal Mooney Catholic High School,cmhs.instructure.com,,
126513,Cardinal Stritch University,stritch.instructure.com,,
140441,Care About Child Care,careaboutchildcare.instructure.com,,
128304,Care Innovations,careinnovations.instructure.com,,
128773,Career Networks Institute,cnicollege.instructure.com,,
139765,Career Path High School,utahcph.instructure.com,,
128065,Career Pathways,careerpathway.instructure.com,,
126514,Career Point College,careerpoint.instructure.com,,
130180,Career Step,careerstep.instructure.com,,cas
136625,Carey - Johns Hopkins University,jhu.instructure.com,,
129699,Carey Baptist Grammar School,carey.instructure.com,,saml
135411,Caribbean Forensic & Technical College PR,cftc.instructure.com,,1
132755,Caribbean University - Bayamon,caribbean.instructure.com,,canvas
127690,Carmel Clay School District,carmel.instructure.com,,
139980,Carmichael College,carmichaelcollege.instructure.com,,
128499,Carnegie Mellon University,canvas.cmu.edu,,
132845,Carolina Academic Press,caplaw.instructure.com,,
135231,Carolina Voyager,ccsdschools.instructure.com,,110
137731,Carolinas College,carolinascollege.instructure.com,,saml
134565,Caroline County Public Schools - VA,caroline.instructure.com,,
135842,Carolyn University,carolynlyons.instructure.com,,
140397,"Carrie Saarinen, Sr SE",carrie.instructure.com,,
131495,Carroll Community College,carrollcc.instructure.com,,
132847,Carroll Community College,carollcc.instructure.com,,canvas
134531,Carroll County Public Schools - VA,ccpsd.instructure.com,,
127280,Carroll ISD,southlakecarroll.instructure.com,,
128215,Carroll University,carrollu.instructure.com,,
127828,Carrollton-Farmers Branch ISD,cfbisd.instructure.com,,saml
133075,Carrollton-Farmers Branch ISD:  Parents,cfbisd.instructure.com,,canvas
133340,Carson Middle School (GA),greene.instructure.com,,
140378,"Carson, Dunlop & Associates Ltd.",carsondunlop.instructure.com,,canvas
131320,Carson-Newman University,cn.instructure.com,,
130441,Carteret County Public Schools (NC) - Parents,carteret.instructure.com,,canvas
130442,Carteret County Public Schools (NC) - Teachers/Students,carteret.instructure.com,,saml
135422,Carthage Central School District - Parents,carthagecsd.instructure.com,,canvas
132140,Carthage Central School District - Teachers / Students,carthagecsd.instructure.com,,saml
138239,Carver High School - MCSD Parents,mcsd.instructure.com,,4
129616,Carver High School - MCSD Teachers/Students,mcsd.instructure.com,,209
140584,Carver University,canvas.carver.university,,
136512,Casa Loma College,casalomacollege.instructure.com,,SAML
134814,Cascade School District (parents),cascadesd.instructure.com,,canvas
131616,Cascade School District (students),cascadesd.instructure.com,,saml
128404,Cascades Job Corps,cascadejobcorps.instructure.com,,
126516,Cascadia Community College,cascadia.instructure.com,,
134076,Case Preparatory Academy,accelschoolsonlineoh.instructure.com,,
136200,Case Western Reserve Pre-College Program,app.case.precollegeprograms.org,,
138307,Case Western Reserve University Catalog,casecat.instructure.com,,
132588,Casey College of Beauty Therapy,caseycollegeofbeauty.instructure.com,,Canvas
139717,Casper Libero,casper.instructure.com,,
131118,Cass Career Center,casscareercenter.instructure.com,,canvas
129311,Cass Executive Education,cass-exec.instructure.com,,canvas
136475,Cassia County Joint District (Parents),cassiaschooldistrict.instructure.com,,2
136474,Cassia County Joint District (Teachers and Students),cassiaschooldistrict.instructure.com,,1
137412,Cassville R-IV School District (parents),cassville.instructure.com,,canvas
137411,Cassville R-IV School District (students),cassville.instructure.com,,saml
130196,Castle Hill High School,castlehill.instructure.com,,microsoft
127453,Castleberry ISD,castleberry.instructure.com,,
131018,Castleton University ,vsc.instructure.com,,saml
128176,Caswell County Schools NC,caswell.instructure.com,,
129406,Catawba County Schools,catawbaschools.instructure.com,,saml
129792,Catawba County Schools - Parents,catawbaschools.instructure.com,,canvas
129791,Catawba County Schools - Teacher/Student,catawbaschools.instructure.com,,saml
128812,Catawba Valley Community College,cvcc.instructure.com,,
139730,Cathedral High School,gocathedral.instructure.com,,135
130419,Catholic Ed Bathurst (CEDB - Parents),cedb.instructure.com,,canvas
130418,Catholic Ed Bathurst (CEDB),cedb.instructure.com,,saml
140420,"Catholic Education Office, Diocese of Ballarat",ceob.instructure.com,,canvas
139862,Catholic International University,catholiciu.instructure.com,,canvas
137574,Catholic Schools Parramatta Diocese CSPD - Parents,canvas.parra.catholic.edu.au,,1
128898,Catholic Schools Parramatta Diocese CSPD - Students and Staff,canvas.parra.catholic.edu.au,,3
131737,Catlin Gabel,catlin.instructure.com,,
128605,Catolica,ucaead.instructure.com,,
135947,Católica-Lisbon,universidadecatolicaportuguesa.instructure.com,,canvas
135948,Católica-Lisbon School of Business and Economics,universidadecatolicaportuguesa.instructure.com,,canvas
135683,Cavalli College,cavalli.instructure.com,,2
137958,Cecil College,cecil.instructure.com,,
128643,Cedar Bluffs Public Schools,cedarbluffsschools.instructure.com,,
127442,Cedar College,cedarcollege.instructure.com,,
131403,Cedar College (Parents),cedarcollege.instructure.com,,canvas
127696,Cedar Crest College,cedarcrest.instructure.com,,
129807,Cedar Rapids Community School District-Parents,crcsd.instructure.com,,canvas
126518,Cedar Rapids Community School District-Teachers/Students,crcsd.instructure.com,,saml
134412,Cedar Springs Public Schools,csredhawks.instructure.com,,
134413,Cedar Springs Public Schools - Parents / Guardians,csredhawks.instructure.com,,canvas
140218,Cedar Valley High School (Alpine School District),alpine.instructure.com,,
130369,Cedarburg School District - Parents,cedarburg.instructure.com,,canvas
130368,Cedarburg School District - Students/Teachers,cedarburg.instructure.com,,saml
138346,Cedars-Sinai Cancer,cshs.instructure.com,,1
131280,Cedarville University,cedarville.instructure.com,,saml
136580,Cemix,cemix.instructure.com,,
132862,Centenary College of Louisiana,centenary.instructure.com,,saml
130287,Centennial High School (HCPSS),hcpss.instructure.com,,saml
130229,Centennial Lane Elementary School (HCPSS),hcpss.instructure.com,,saml
127615,Centennial School District,centennialsd.instructure.com,,
132851,Center For Victims of Torture,cvt.instructure.com,,canvas
129802,Center Grove Community School Corporation - Parents,centergrove.instructure.com,,canvas
129801,"Center Grove Community School Corporation - Teachers, students",centergrove.instructure.com,,saml
136185,Center K12 Staff,centerk12.instructure.com,,39
136184,Center K12 Students,centerk12.instructure.com,,38
136204,Center Schools Staff,centerk12.instructure.com,,39
